customer_id,month,total_revenue,total_orders,total_units,avg_order_value
CUST0272,2025-11,1959.06,1,1,1959.06
CUST0272,2025-12,7841.15,1,5,7841.15
CUST0273,2023-07,3541.73,1,3,3541.73
CUST0273,2023-11,2890.89,2,6,1445.45
CUST0273,2024-04,1642.21,1,1,1642.21
CUST0273,2024-08,1112.69,1,1,1112.69
CUST0273,2025-02,1253.78,1,4,1253.78
CUST0273,2025-08,7958.93,2,9,3979.47
CUST0273,2025-11,1550.84,1,1,1550.84
CUST0274,2024-10,637.58,1,2,637.58
CUST0274,2024-11,3763.56,1,3,3763.56
CUST0274,2025-02,4004.61,1,3,4004.61
CUST0275,2023-05,8531.45,1,5,8531.45
CUST0276,2023-04,402.74,1,1,402.74
CUST0276,2023-08,5368.14,1,3,5368.14
CUST0276,2024-09,3364.23,1,3,3364.23
CUST0276,2025-03,2016.8,1,4,2016.8
CUST0276,2025-06,8780.71,2,7,4390.35
CUST0277,2023-01,3424.16,1,4,3424.16
CUST0277,2023-02,7013.2,1,5,7013.2
CUST0277,2023-04,1573.28,1,4,1573.28
CUST0277,2025-12,5383.03,1,5,5383.03
CUST0278,2023-01,459.63,1,1,459.63
CUST0278,2024-04,2134.98,1,2,2134.98
CUST0278,2024-06,58.34,1,2,58.34
CUST0278,2024-12,4609.39,1,5,4609.39
CUST0278,2025-07,3473.97,1,3,3473.97
CUST0279,2023-01,5383.6,1,5,5383.6
CUST0279,2023-08,13378.68,2,9,6689.34
CUST0279,2024-08,3225.78,1,5,3225.78
CUST0279,2024-09,110.44,1,5,110.44
CUST0279,2025-03,3430.52,1,4,3430.52
CUST0279,2025-06,3439.67,1,3,3439.67
CUST0279,2025-10,1908.13,1,1,1908.13
CUST0279,2025-11,3739.36,1,4,3739.36
CUST0280,2023-01,299.97,1,1,299.97
CUST0280,2024-01,1133.25,1,5,1133.25
CUST0280,2024-12,1723.42,1,4,1723.42
CUST0280,2025-12,50.2,1,1,50.2
CUST0281,2023-01,3758.18,1,2,3758.18
CUST0281,2023-03,1429.0,1,2,1429.0
CUST0281,2023-04,1355.85,1,3,1355.85
CUST0281,2023-08,614.47,1,1,614.47
CUST0281,2023-10,1213.76,1,2,1213.76
CUST0281,2024-04,2574.72,1,4,2574.72
CUST0281,2024-08,2388.11,1,4,2388.11
CUST0281,2024-10,4811.04,1,5,4811.04
CUST0281,2025-02,3811.08,1,3,3811.08
CUST0281,2025-03,3623.25,1,5,3623.25
CUST0281,2025-06,3170.65,1,2,3170.65
CUST0282,2023-10,6719.0,1,5,6719.0
CUST0282,2024-05,3797.72,1,4,3797.72
CUST0282,2024-10,2786.04,1,5,2786.04
CUST0282,2025-01,896.36,1,4,896.36
CUST0282,2025-08,2647.3,1,2,2647.3
CUST0282,2025-12,607.12,1,4,607.12
CUST0283,2025-12,185.1,1,2,185.1
CUST0284,2023-05,7125.8,1,5,7125.8
CUST0284,2025-06,4382.92,1,4,4382.92
CUST0285,2023-02,5996.15,1,5,5996.15
CUST0285,2023-03,1104.28,1,1,1104.28
CUST0285,2024-01,8648.35,1,5,8648.35
CUST0285,2024-03,4743.64,1,4,4743.64
CUST0285,2025-04,1518.27,2,4,759.13
CUST0285,2025-05,6085.5,1,5,6085.5
CUST0285,2025-07,6028.52,1,5,6028.52
CUST0285,2025-11,1070.97,1,3,1070.97
CUST0286,2023-04,1216.35,1,5,1216.35
CUST0286,2023-06,9058.29,3,9,3019.43
CUST0286,2024-11,6328.44,2,5,3164.22
CUST0287,2023-03,2136.36,1,3,2136.36
CUST0287,2024-05,1497.33,1,1,1497.33
CUST0287,2025-05,753.39,1,1,753.39
CUST0287,2025-08,409.81,1,1,409.81
CUST0287,2025-10,6312.75,2,7,3156.38
CUST0289,2023-05,2528.9,1,5,2528.9
CUST0289,2023-07,2628.28,1,5,2628.28
CUST0289,2023-10,1293.54,1,3,1293.54
CUST0289,2025-03,5352.0,1,4,5352.0
CUST0290,2023-01,1712.13,1,4,1712.13
CUST0290,2023-06,1266.5,1,3,1266.5
CUST0290,2023-07,1731.52,1,4,1731.52
CUST0290,2024-04,2477.25,1,3,2477.25
CUST0290,2024-11,9492.21,1,5,9492.21
CUST0290,2025-02,9602.5,1,5,9602.5
CUST0290,2025-11,1633.9,1,2,1633.9
CUST0291,2023-01,1314.08,1,2,1314.08
CUST0291,2023-03,1135.24,1,4,1135.24
CUST0291,2023-05,1140.84,1,4,1140.84
CUST0291,2023-07,4432.42,1,4,4432.42
CUST0291,2023-08,2593.01,1,2,2593.01
CUST0291,2024-01,6621.12,1,5,6621.12
CUST0291,2025-11,2100.98,1,2,2100.98
CUST0293,2023-04,5809.67,2,7,2904.84
CUST0293,2023-06,4128.0,1,5,4128.0
CUST0293,2023-12,774.64,1,2,774.64
CUST0294,2025-04,2734.92,1,5,2734.92
CUST0295,2023-02,767.3,1,2,767.3
CUST0295,2023-09,1251.21,1,1,1251.21
CUST0295,2024-04,1785.95,1,3,1785.95
CUST0295,2025-07,630.88,1,4,630.88
CUST0295,2025-10,4870.88,1,4,4870.88
CUST0296,2024-10,432.31,1,1,432.31
CUST0297,2023-01,68.82,1,3,68.82
CUST0297,2023-10,352.97,1,1,352.97
CUST0297,2023-11,4205.36,1,5,4205.36
CUST0297,2024-07,2672.85,1,2,2672.85
CUST0297,2024-09,1902.46,1,2,1902.46
CUST0297,2025-04,1050.8,1,1,1050.8
CUST0297,2025-05,1891.73,1,4,1891.73
CUST0297,2025-06,11944.87,2,8,5972.43
CUST0297,2025-10,3084.56,1,4,3084.56
CUST0298,2023-02,2437.22,1,2,2437.22
CUST0298,2023-04,8510.53,1,5,8510.53
CUST0298,2023-07,1232.12,1,1,1232.12
CUST0298,2025-06,4419.11,1,5,4419.11
CUST0298,2025-12,3814.22,1,2,3814.22
CUST0299,2023-04,4928.19,1,3,4928.19
CUST0299,2023-08,470.38,1,1,470.38
CUST0299,2023-10,1245.8,1,5,1245.8
CUST0299,2024-08,1333.76,1,2,1333.76
CUST0299,2025-04,3167.06,1,2,3167.06
CUST0299,2025-05,4844.76,1,4,4844.76
CUST0300,2025-07,273.01,1,1,273.01
CUST0301,2023-05,833.98,1,2,833.98
CUST0302,2024-06,3857.58,1,2,3857.58
CUST0302,2024-10,1114.27,1,3,1114.27
CUST0302,2025-12,9614.85,1,5,9614.85
CUST0303,2025-01,1198.38,1,1,1198.38
CUST0304,2023-11,5631.46,1,4,5631.46
CUST0304,2024-07,3474.48,1,3,3474.48
CUST0304,2024-09,777.39,1,2,777.39
CUST0304,2024-12,582.95,1,1,582.95
CUST0304,2025-05,1018.17,1,1,1018.17
CUST0304,2025-09,1616.42,1,1,1616.42
CUST0305,2023-07,5205.03,1,3,5205.03
CUST0305,2024-07,338.77,1,1,338.77
CUST0305,2025-10,3265.87,1,3,3265.87
CUST0306,2024-07,6083.4,1,5,6083.4
CUST0306,2025-02,2006.8,1,2,2006.8
CUST0306,2025-12,241.82,1,1,241.82
CUST0307,2023-04,7082.08,1,4,7082.08
CUST0307,2025-04,1128.2,1,1,1128.2
CUST0307,2025-12,1172.02,1,1,1172.02
CUST0308,2023-01,1801.34,1,1,1801.34
CUST0308,2023-12,2542.64,1,3,2542.64
CUST0308,2024-01,3201.66,1,2,3201.66
CUST0308,2024-11,1264.79,1,1,1264.79
CUST0308,2025-01,752.34,1,1,752.34
CUST0308,2025-02,3771.04,1,4,3771.04
CUST0308,2025-03,1815.46,1,4,1815.46
CUST0308,2025-08,4218.84,1,4,4218.84
CUST0309,2023-01,1297.84,1,3,1297.84
CUST0309,2023-06,40.22,1,1,40.22
CUST0309,2023-10,2225.14,1,2,2225.14
CUST0309,2024-11,4374.29,1,3,4374.29
CUST0309,2025-02,225.5,1,2,225.5
CUST0309,2025-05,1763.31,1,1,1763.31
CUST0309,2025-06,229.32,1,4,229.32
CUST0309,2025-08,1300.87,1,2,1300.87
CUST0309,2025-10,2328.42,1,2,2328.42
CUST0310,2024-10,3950.98,1,3,3950.98
CUST0310,2025-06,3791.0,1,4,3791.0
CUST0310,2025-09,4315.73,1,3,4315.73
CUST0310,2025-11,7459.02,1,4,7459.02
CUST0311,2023-01,3755.35,1,3,3755.35
CUST0311,2023-04,4638.78,1,4,4638.78
CUST0311,2024-04,2817.91,1,3,2817.91
CUST0311,2025-02,3474.56,1,4,3474.56
CUST0311,2025-05,5958.2,1,4,5958.2
CUST0312,2023-09,3217.16,1,2,3217.16
CUST0312,2024-05,6134.62,1,4,6134.62
CUST0312,2024-12,5694.49,1,5,5694.49
CUST0312,2025-05,1340.08,1,1,1340.08
CUST0312,2025-09,276.14,1,2,276.14
CUST0313,2023-01,2225.01,2,4,1112.51
CUST0313,2024-01,2062.95,1,5,2062.95
CUST0314,2023-01,3511.16,1,4,3511.16
CUST0314,2023-08,8625.6,1,5,8625.6
CUST0314,2023-11,5279.45,2,7,2639.72
CUST0314,2024-06,400.71,1,5,400.71
CUST0314,2025-05,3934.14,1,3,3934.14
CUST0315,2023-01,5745.24,1,3,5745.24
CUST0315,2023-12,5698.73,2,6,2849.36
CUST0315,2024-04,516.05,1,1,516.05
CUST0315,2024-07,9998.2,1,5,9998.2
CUST0315,2024-08,1057.41,1,1,1057.41
CUST0315,2024-11,459.36,1,3,459.36
CUST0315,2025-01,4662.03,1,3,4662.03
CUST0316,2025-01,321.08,1,2,321.08
CUST0317,2023-07,702.15,1,1,702.15
CUST0318,2023-05,1111.08,1,2,1111.08
CUST0318,2023-09,4663.8,1,5,4663.8
CUST0318,2024-03,2166.45,1,3,2166.45
CUST0318,2024-04,1411.91,1,1,1411.91
CUST0318,2025-12,130.25,1,2,130.25
CUST0319,2023-11,482.46,1,3,482.46
CUST0319,2024-02,387.83,1,4,387.83
CUST0319,2024-04,647.14,1,2,647.14
CUST0319,2024-05,4149.95,2,4,2074.98
CUST0319,2024-08,331.1,1,1,331.1
CUST0319,2024-09,2118.0,1,2,2118.0
CUST0319,2024-12,111.18,1,3,111.18
CUST0319,2025-06,2992.46,1,2,2992.46
CUST0320,2023-04,1900.27,1,1,1900.27
CUST0320,2024-03,95.04,1,1,95.04
CUST0320,2024-09,2173.4,1,2,2173.4
CUST0320,2024-10,1445.19,1,5,1445.19
CUST0320,2025-01,5516.22,1,3,5516.22
CUST0320,2025-04,3165.99,1,2,3165.99
CUST0321,2025-03,875.04,1,3,875.04
CUST0321,2025-08,1571.19,1,1,1571.19
CUST0322,2023-12,4384.21,1,4,4384.21
CUST0322,2024-04,1312.61,1,1,1312.61
CUST0322,2024-06,1176.62,1,2,1176.62
CUST0322,2024-09,4489.34,1,4,4489.34
CUST0322,2025-03,2921.31,1,3,2921.31
CUST0322,2025-05,4013.71,1,4,4013.71
CUST0322,2025-06,5158.56,1,3,5158.56
CUST0322,2025-11,547.31,1,1,547.31
CUST0323,2024-06,1241.49,1,3,1241.49
CUST0323,2025-09,511.53,1,1,511.53
CUST0324,2023-02,4181.18,1,4,4181.18
CUST0324,2023-03,2381.32,1,3,2381.32
CUST0324,2024-05,2084.95,1,4,2084.95
CUST0324,2024-09,2324.36,1,2,2324.36
CUST0325,2023-11,1217.11,1,1,1217.11
CUST0325,2024-04,1380.19,1,5,1380.19
CUST0325,2024-09,4084.21,1,3,4084.21
CUST0325,2025-04,629.34,1,1,629.34
CUST0325,2025-09,2377.98,1,2,2377.98
CUST0326,2023-08,1578.22,1,3,1578.22
CUST0326,2024-01,993.21,1,1,993.21
CUST0326,2024-04,2990.1,1,5,2990.1
CUST0326,2025-02,5836.66,1,5,5836.66
CUST0326,2025-03,1144.99,1,5,1144.99
CUST0327,2023-03,9286.73,1,5,9286.73
CUST0327,2023-08,394.65,1,1,394.65
CUST0327,2023-09,856.12,1,1,856.12
CUST0327,2024-01,1771.98,1,2,1771.98
CUST0327,2025-04,1469.11,1,2,1469.11
CUST0327,2025-11,4771.74,1,3,4771.74
CUST0328,2023-02,2644.2,1,2,2644.2
CUST0328,2024-06,309.63,1,3,309.63
CUST0328,2024-07,3778.42,1,2,3778.42
CUST0328,2024-08,7207.88,1,4,7207.88
CUST0328,2025-02,68.83,1,4,68.83
CUST0329,2023-05,6999.35,1,5,6999.35
CUST0329,2023-10,2538.44,1,5,2538.44
CUST0330,2025-04,3071.69,1,4,3071.69
CUST0331,2024-08,2532.51,1,2,2532.51
CUST0331,2024-09,6824.06,2,5,3412.03
CUST0331,2024-11,154.21,1,2,154.21
CUST0331,2025-11,8244.32,1,5,8244.32
CUST0332,2023-04,1215.98,1,1,1215.98
CUST0332,2023-09,240.79,1,4,240.79
CUST0332,2024-01,871.46,1,2,871.46
CUST0332,2024-09,5106.45,1,3,5106.45
CUST0332,2024-11,2987.6,1,4,2987.6
CUST0332,2025-04,7376.0,1,5,7376.0
CUST0333,2023-06,1320.32,1,1,1320.32
CUST0333,2023-07,4308.28,1,4,4308.28
CUST0334,2023-01,428.75,1,4,428.75
CUST0334,2023-11,1088.35,1,1,1088.35
CUST0334,2024-02,567.92,1,3,567.92
CUST0334,2024-05,3894.08,1,3,3894.08
CUST0334,2024-09,947.12,1,1,947.12
CUST0334,2024-10,1799.54,1,3,1799.54
CUST0334,2024-12,3887.52,1,2,3887.52
CUST0334,2025-03,1998.37,2,7,999.18
CUST0335,2023-03,6503.67,1,5,6503.67
CUST0335,2023-04,683.86,1,1,683.86
CUST0335,2023-07,1664.72,1,1,1664.72
CUST0335,2025-03,352.26,1,2,352.26
CUST0335,2025-06,914.58,1,1,914.58
CUST0335,2025-08,1126.6,1,4,1126.6
CUST0336,2023-02,5444.96,1,4,5444.96
CUST0336,2023-03,5918.85,1,5,5918.85
CUST0336,2023-05,3905.82,1,2,3905.82
CUST0336,2025-01,3054.02,1,4,3054.02
CUST0336,2025-02,3496.18,1,2,3496.18
CUST0336,2025-03,4174.08,1,4,4174.08
CUST0336,2025-04,1690.17,1,4,1690.17
CUST0336,2025-07,263.03,1,1,263.03
CUST0336,2025-09,7700.4,1,5,7700.4
CUST0336,2025-12,1546.83,1,3,1546.83
CUST0337,2023-10,1614.87,1,1,1614.87
CUST0337,2024-01,5593.2,1,4,5593.2
CUST0339,2023-05,761.42,1,1,761.42
CUST0339,2023-09,4701.48,1,4,4701.48
CUST0339,2023-10,3989.79,1,3,3989.79
CUST0339,2024-01,4456.3,1,5,4456.3
CUST0339,2024-03,1425.11,1,1,1425.11
CUST0339,2024-08,2835.0,1,4,2835.0
CUST0339,2025-01,7844.32,1,4,7844.32
CUST0339,2025-02,4962.88,1,4,4962.88
CUST0339,2025-05,1592.61,2,2,796.31
CUST0339,2025-06,390.76,1,1,390.76
CUST0339,2025-10,655.26,1,2,655.26
CUST0340,2023-07,1093.27,1,1,1093.27
CUST0340,2023-10,833.72,1,2,833.72
CUST0340,2024-03,2495.86,1,2,2495.86
CUST0340,2024-04,1654.46,1,2,1654.46
CUST0340,2024-05,2897.68,2,4,1448.84
CUST0340,2025-11,4965.4,1,4,4965.4
CUST0341,2023-06,1523.22,1,1,1523.22
CUST0342,2023-01,1648.21,1,2,1648.21
CUST0342,2023-09,6261.05,1,5,6261.05
CUST0342,2024-01,8014.35,2,5,4007.18
CUST0342,2024-05,96.55,1,4,96.55
CUST0342,2024-09,12198.97,3,9,4066.32
CUST0343,2024-04,3346.68,1,3,3346.68
CUST0343,2024-06,1244.49,2,3,622.25
CUST0343,2024-07,2127.62,1,4,2127.62
CUST0343,2024-10,299.44,1,4,299.44
CUST0343,2025-05,5993.99,1,5,5993.99
CUST0343,2025-06,1405.6,1,1,1405.6
CUST0343,2025-10,2946.42,1,2,2946.42
CUST0343,2025-12,373.42,1,2,373.42
CUST0344,2023-05,6447.52,1,4,6447.52
CUST0344,2023-07,705.51,1,4,705.51
CUST0344,2025-04,4599.46,1,3,4599.46
CUST0344,2025-06,2490.2,1,5,2490.2
CUST0345,2024-06,691.29,1,1,691.29
CUST0345,2025-04,1392.48,1,1,1392.48
CUST0345,2025-10,9475.45,1,5,9475.45
CUST0345,2025-12,4067.46,1,5,4067.46
CUST0346,2023-10,318.41,1,1,318.41
CUST0346,2024-07,710.49,1,3,710.49
CUST0346,2024-10,8431.1,1,5,8431.1
CUST0346,2024-11,648.41,1,1,648.41
CUST0346,2025-11,3053.1,1,5,3053.1
CUST0346,2025-12,186.2,1,2,186.2
CUST0347,2023-12,1149.68,1,1,1149.68
CUST0347,2024-03,2670.6,1,2,2670.6
CUST0347,2025-03,3362.82,1,2,3362.82
CUST0347,2025-05,2268.92,1,3,2268.92
CUST0348,2023-03,2389.64,1,2,2389.64
CUST0348,2025-03,326.2,1,5,326.2
CUST0348,2025-06,2179.9,1,5,2179.9
CUST0348,2025-07,468.5,1,4,468.5
CUST0348,2025-10,383.47,1,3,383.47
CUST0349,2023-02,4051.5,1,5,4051.5
CUST0349,2025-12,7917.35,1,5,7917.35
CUST0350,2023-07,2860.96,1,2,2860.96
CUST0350,2023-11,417.5,1,3,417.5
CUST0350,2024-03,3954.77,2,5,1977.38
CUST0350,2024-04,2514.43,1,3,2514.43
CUST0350,2025-06,7404.21,2,6,3702.11
CUST0351,2023-02,2927.69,1,3,2927.69
CUST0351,2023-05,10282.66,3,9,3427.55
CUST0351,2023-11,3342.85,1,3,3342.85
CUST0351,2024-03,1736.5,1,4,1736.5
CUST0351,2024-06,1702.68,1,3,1702.68
CUST0351,2024-08,2840.5,1,5,2840.5
CUST0351,2024-09,8315.65,1,5,8315.65
CUST0351,2025-11,2344.68,1,2,2344.68
CUST0352,2023-11,4006.74,1,3,4006.74
CUST0352,2024-04,648.64,1,5,648.64
CUST0352,2024-06,3141.88,1,4,3141.88
CUST0353,2023-10,3252.76,1,2,3252.76
CUST0353,2024-05,8147.77,2,7,4073.88
CUST0353,2024-07,4944.96,1,4,4944.96
CUST0353,2024-12,74.7,1,3,74.7
CUST0353,2025-02,1627.2,1,4,1627.2
CUST0353,2025-03,11610.74,2,7,5805.37
CUST0353,2025-06,2363.6,1,4,2363.6
CUST0354,2023-01,8256.55,1,5,8256.55
CUST0354,2023-06,1306.53,1,1,1306.53
CUST0354,2023-11,4138.59,1,3,4138.59
CUST0354,2024-05,2768.27,1,2,2768.27
CUST0354,2024-07,3828.52,1,2,3828.52
CUST0354,2025-04,1616.17,2,6,808.09
CUST0354,2025-06,3290.05,1,5,3290.05
CUST0354,2025-09,3556.57,1,5,3556.57
CUST0354,2025-10,1720.14,1,5,1720.14
CUST0355,2023-06,3318.12,1,4,3318.12
CUST0355,2024-08,600.15,1,2,600.15
CUST0355,2024-11,229.27,1,2,229.27
CUST0356,2023-04,1187.48,1,4,1187.48
CUST0356,2023-07,1053.84,1,2,1053.84
CUST0356,2023-12,1294.81,1,3,1294.81
CUST0356,2024-03,1331.91,1,2,1331.91
CUST0356,2024-07,1492.4,1,5,1492.4
CUST0356,2024-08,2092.92,1,5,2092.92
CUST0356,2024-12,1057.75,1,3,1057.75
CUST0356,2025-05,5707.2,1,5,5707.2
CUST0357,2024-08,5783.4,1,4,5783.4
CUST0357,2025-01,3378.56,1,4,3378.56
CUST0358,2023-01,1115.88,1,4,1115.88
CUST0358,2023-02,7729.98,2,7,3864.99
CUST0358,2023-06,4754.64,1,4,4754.64
CUST0358,2023-08,4518.84,1,3,4518.84
CUST0358,2023-09,5289.05,1,4,5289.05
CUST0358,2023-12,3100.87,1,3,3100.87
CUST0358,2024-05,2500.26,1,3,2500.26
CUST0358,2024-10,2690.96,1,2,2690.96
CUST0358,2025-06,5658.55,1,4,5658.55
CUST0359,2023-05,1856.01,1,3,1856.01
CUST0359,2023-06,812.89,1,1,812.89
CUST0359,2023-07,1489.08,1,1,1489.08
CUST0359,2024-05,3989.48,1,4,3989.48
CUST0359,2024-07,692.47,1,1,692.47
CUST0359,2024-12,80.81,1,1,80.81
CUST0359,2025-04,5194.19,1,4,5194.19
CUST0359,2025-12,5281.76,1,4,5281.76
CUST0360,2023-08,1713.31,1,1,1713.31
CUST0361,2023-08,80.12,1,1,80.12
CUST0361,2023-09,9987.65,1,5,9987.65
CUST0361,2024-03,170.74,1,1,170.74
CUST0361,2024-08,5672.79,2,4,2836.39
CUST0361,2025-09,1394.78,1,1,1394.78
CUST0362,2023-01,3147.23,2,5,1573.61
CUST0362,2023-03,3041.85,1,5,3041.85
CUST0362,2023-07,4874.24,1,4,4874.24
CUST0362,2023-08,147.47,1,1,147.47
CUST0362,2024-03,2330.94,1,3,2330.94
CUST0362,2024-08,1728.96,1,4,1728.96
CUST0362,2025-03,5134.12,1,4,5134.12
CUST0362,2025-06,585.99,1,3,585.99
CUST0362,2025-10,66.97,1,2,66.97
CUST0363,2023-01,2766.51,1,2,2766.51
CUST0363,2023-02,2478.55,1,5,2478.55
CUST0363,2023-07,2716.64,1,5,2716.64
CUST0363,2024-05,667.8,1,3,667.8
CUST0363,2024-10,1324.44,1,1,1324.44
CUST0364,2023-01,5591.07,1,3,5591.07
CUST0364,2023-03,3950.91,1,5,3950.91
CUST0364,2024-01,4205.34,1,3,4205.34
CUST0364,2024-09,4611.0,1,4,4611.0
CUST0364,2025-02,6096.51,1,5,6096.51
CUST0365,2023-04,5337.92,1,4,5337.92
CUST0365,2023-06,2482.34,1,3,2482.34
CUST0365,2024-05,4071.33,1,3,4071.33
CUST0365,2024-08,1522.04,1,5,1522.04
CUST0365,2025-04,184.32,1,1,184.32
CUST0366,2023-02,1932.99,1,3,1932.99
CUST0366,2023-10,453.22,1,4,453.22
CUST0366,2024-07,4312.73,1,4,4312.73
CUST0367,2023-03,1832.6,1,4,1832.6
CUST0367,2023-07,2708.98,1,4,2708.98
CUST0367,2023-09,1724.78,2,2,862.39
CUST0367,2024-03,1751.09,1,5,1751.09
CUST0367,2024-04,7980.16,1,5,7980.16
CUST0367,2024-11,2485.09,1,3,2485.09
CUST0367,2025-12,2125.8,1,2,2125.8
CUST0368,2023-05,2251.62,1,2,2251.62
CUST0368,2024-11,3295.55,1,4,3295.55
CUST0368,2025-09,1685.15,1,5,1685.15
CUST0369,2023-06,3739.55,1,5,3739.55
CUST0369,2023-09,1438.51,1,1,1438.51
CUST0369,2023-11,4651.05,1,3,4651.05
CUST0369,2024-02,1699.6,1,4,1699.6
CUST0369,2025-02,3621.75,1,5,3621.75
CUST0370,2023-07,4841.4,1,3,4841.4
CUST0370,2024-12,1782.32,1,5,1782.32
CUST0371,2023-01,2319.08,1,2,2319.08
CUST0371,2023-04,7436.12,1,5,7436.12
CUST0371,2023-11,4468.7,1,5,4468.7
CUST0371,2024-04,5963.97,1,4,5963.97
CUST0371,2024-07,3571.48,1,5,3571.48
CUST0371,2025-01,1397.65,1,2,1397.65
CUST0371,2025-05,1306.2,1,1,1306.2
CUST0371,2025-08,4055.46,1,3,4055.46
CUST0372,2023-01,4296.58,2,6,2148.29
CUST0372,2023-10,1426.1,1,5,1426.1
CUST0372,2024-06,3050.04,1,3,3050.04
CUST0372,2024-07,5324.32,2,6,2662.16
CUST0372,2025-04,3192.99,1,2,3192.99
CUST0372,2025-05,4310.08,1,4,4310.08
CUST0373,2023-08,173.33,1,1,173.33
CUST0373,2024-03,554.8,1,2,554.8
CUST0374,2023-05,2099.4,1,5,2099.4
CUST0374,2024-01,2945.46,1,5,2945.46
CUST0374,2024-08,4650.4,1,5,4650.4
CUST0374,2025-02,5197.11,1,3,5197.11
CUST0374,2025-07,5328.78,2,6,2664.39
CUST0375,2024-02,3920.2,1,5,3920.2
CUST0375,2025-08,1339.63,1,2,1339.63
CUST0375,2025-11,1526.64,1,3,1526.64
CUST0376,2023-06,1564.85,1,1,1564.85
CUST0376,2024-10,4798.85,1,5,4798.85
CUST0376,2025-07,3042.0,1,2,3042.0
CUST0376,2025-08,1937.19,1,1,1937.19
CUST0376,2025-10,2995.6,1,5,2995.6
CUST0378,2025-12,271.51,1,3,271.51
CUST0379,2023-06,3830.44,1,2,3830.44
CUST0379,2023-08,476.52,1,4,476.52
CUST0379,2023-11,139.91,1,3,139.91
CUST0379,2024-08,6710.61,1,5,6710.61
CUST0380,2025-05,101.49,1,1,101.49
CUST0381,2023-07,5053.85,1,5,5053.85
CUST0381,2024-03,2889.07,1,3,2889.07
CUST0381,2025-03,4135.85,2,5,2067.93
CUST0381,2025-10,4642.52,1,3,4642.52
CUST0382,2023-02,3098.23,2,3,1549.12
CUST0382,2023-04,7937.73,1,5,7937.73
CUST0382,2024-02,7463.76,2,5,3731.88
CUST0382,2024-07,308.97,1,1,308.97
CUST0382,2025-05,1571.18,1,1,1571.18
CUST0382,2025-11,3349.65,1,2,3349.65
CUST0383,2023-01,7916.88,1,4,7916.88
CUST0383,2023-08,4703.12,1,5,4703.12
CUST0383,2025-06,2303.82,1,2,2303.82
CUST0383,2025-07,3124.76,2,10,1562.38
CUST0383,2025-09,5545.4,1,4,5545.4
CUST0384,2023-09,234.18,1,3,234.18
CUST0384,2024-01,4656.75,1,3,4656.75
CUST0384,2024-02,1071.32,1,1,1071.32
CUST0384,2025-01,3091.0,1,4,3091.0
CUST0384,2025-04,4978.96,2,3,2489.48
CUST0384,2025-05,1042.88,1,1,1042.88
CUST0385,2023-03,6778.55,1,4,6778.55
CUST0385,2023-04,3188.11,1,4,3188.11
CUST0385,2023-12,1955.58,1,3,1955.58
CUST0385,2024-03,1301.67,1,1,1301.67
CUST0385,2024-05,5570.89,1,4,5570.89
CUST0385,2024-08,4286.57,1,5,4286.57
CUST0385,2024-12,6460.96,1,4,6460.96
CUST0385,2025-04,2025.29,1,3,2025.29
CUST0385,2025-08,3134.43,1,3,3134.43
CUST0385,2025-10,5070.39,1,3,5070.39
CUST0386,2023-01,713.01,1,3,713.01
CUST0386,2024-03,1190.43,1,1,1190.43
CUST0386,2024-10,3478.99,1,2,3478.99
CUST0387,2023-03,10279.47,2,6,5139.74
CUST0387,2023-06,6879.08,1,5,6879.08
CUST0387,2024-09,2398.25,1,5,2398.25
CUST0387,2024-12,2705.1,1,3,2705.1
CUST0387,2025-05,4914.79,1,3,4914.79
CUST0387,2025-07,1245.47,1,4,1245.47
CUST0388,2023-05,5416.8,1,3,5416.8
CUST0388,2023-06,1589.45,1,2,1589.45
CUST0388,2023-12,284.22,1,3,284.22
CUST0388,2024-03,1505.82,1,4,1505.82
CUST0388,2024-05,3922.23,1,3,3922.23
CUST0388,2024-08,2441.24,1,2,2441.24
CUST0388,2025-10,8284.99,1,5,8284.99
CUST0388,2025-12,3794.52,1,3,3794.52
CUST0389,2023-06,1905.07,1,3,1905.07
CUST0389,2023-09,2745.92,1,2,2745.92
CUST0389,2023-12,523.5,1,1,523.5
CUST0389,2025-06,1499.05,1,1,1499.05
CUST0389,2025-10,2753.8,1,2,2753.8
CUST0390,2023-09,1052.9,1,5,1052.9
CUST0390,2023-11,500.4,1,4,500.4
CUST0390,2024-05,3338.85,2,6,1669.42
CUST0391,2023-06,1684.72,1,2,1684.72
CUST0392,2023-06,222.82,1,2,222.82
CUST0392,2023-08,1671.07,1,2,1671.07
CUST0392,2024-10,2972.2,1,5,2972.2
CUST0392,2024-11,4300.92,1,5,4300.92
CUST0392,2025-06,1933.71,1,1,1933.71
CUST0393,2024-02,3762.2,1,2,3762.2
CUST0393,2024-08,1756.86,1,2,1756.86
CUST0393,2025-02,765.8,1,2,765.8
CUST0394,2024-02,8183.99,2,5,4091.99
CUST0394,2024-08,2519.76,1,2,2519.76
CUST0394,2025-05,5711.46,1,3,5711.46
CUST0395,2023-05,701.04,1,1,701.04
CUST0395,2024-04,4665.31,1,4,4665.31
CUST0395,2024-07,7816.1,1,5,7816.1
CUST0396,2023-04,3339.15,1,3,3339.15
CUST0397,2025-04,845.89,1,1,845.89
CUST0397,2025-08,1664.88,1,4,1664.88
CUST0397,2025-11,3676.26,1,3,3676.26
CUST0398,2023-08,2269.28,1,4,2269.28
